assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32001795022,127 Earth work in road embankment from the garden of Sukumar Majhi to Sluice gate of Natunpara .,3201009002/RC/320201060167887,Rural Connectivity,Earthern road,09-01-2014,233701,0,7248,0,0  ,240949,
32001793987,E/W in Lutharion Bundh from land of Panai Biswas to land of Sufal Ghosh at Anandabas.,3201009002/RC/18/09-10,Rural Connectivity,Earthern road,23-11-2009,289947,0,0,0,0  ,289947,
32001793791,Earth work in road embankment from the house of akher sekh to the land of Hiyatmondal at Anandabas  ,3201009002/RC/1/03/08/09,Rural Connectivity,Earthern road,11-12-2008,96769,0,0,0,0  ,96769,
32001793778,E/W in road from Natunpara Kalitala to Barwaritala via pacca rasta.,3201009002/RC/090208/02/08-09,Rural Connectivity,Earthern road,30-09-2008,110711.95,0,0,0,0  ,110711.95,
32001793817,Earth work Road from Laldighi to Deep tube-well.,3201009002/RC/1/06/09-10,Rural Connectivity,Earthern road,22-06-2009,48253,0,0,0,0  ,48253,
32001793748,Earth Work in road embankment left & right side from the Sigaipur more to Natunpara more at bhaluka.,3201009002/RC/08/9/10-11,Rural Connectivity,Cement concrete,28-06-2010,82555,0,3900,0,0  ,86455,
32001793765,E/W in road embankment from Kalitala to Chatimtala(including pipe culvert).,3201009002/RC/090203/0//08-09,Rural Connectivity,Earthern road,22-08-2008,77147,0,0,0,0  ,77147,
32001793715,Earth Work in road embankment from the H/O Kartik Sadhukhan to Bill at Bhaluka .,3201009002/RC/07-1/10-11,Rural Connectivity,Earthern road,16-04-2010,61841,0,3300,0,0  ,65141,
32001793708,Const. of Earthen road at Satkulia athura Beel for Protection of flood with Bamboo pilling .undar ,3201009002/RC/05-3/10-11,Rural Connectivity,Earthern road,21-04-2010,218126,354,3643,0,0  ,222123,
32001795187,13 Earth work in road in embankment H/O Akher Sekh to H/O Panai Biswas at Anandabas.,3201009002/RC/320201060196287,Rural Connectivity,Earthern road,06-06-2014,145115,0,12169,0,0  ,157284,
32001793277,Earth work in road embankment from the house of raju mandal to the shop of kashinath mandal.,3201009002/RC/04-03/9-10,Rural Connectivity,Earthern road,15-06-2009,48117,0,0,0,0  ,48117,
32001793147,Earth work from the H/O Naku Sekh to H/O of Anecchadi Sk at Anandabas. ,3201009002/RC/03-3/11-12,Rural Connectivity,Earthern road,07-06-2011,162741,585,4290,0,0  ,167616,
32001793154,Earth W/O from the land of Sufal ghosh to Barwaritala at Anandabas at Bhaluka G.P .,3201009002/RC/03-6/10-11,Rural Connectivity,Earthern road,08-06-2010,233053,2100,5346,0,0  ,240499,
32001792839,Earth work from in H/O Kita Mandal to H/O Kader Sekh at Anandabus.,3201009002/RC/01/23/9-10,Rural Connectivity,Earthern road,05-03-2010,7854,0,0,0,0  ,7854,
32001793138,Earth work road from the H/O Hamedali Sk to H/O Anower Sk at Anandabas.,3201009002/RC/01-5/11-12,Rural Connectivity,Earthern road,07-06-2011,174698,2145,9750,0,0  ,186593,
32001792209,Exacavation of Pond Kitab ali Mondal.undar Bhaluka G.P.,3201009002/WH/3-12/10-11,Renovation of water body,Excavation,18-08-2010,197740,0,4530,0,0  ,202270,
32001792337,RE-EXACAVATION OF POND OF UTPAL HALDER AT BHALUKA GP.UNDER NREGA.,3201009002/WH/9-10/11-12,Renovation of water body,Excavation,15-02-2012,289389,0,19500,0,0  ,308889,
32001792203,RExacavation of Pond of Chayed ali sk at Anandabas.,3201009002/WH/3-10/10-11,Renovation of water body,Excavation,11-08-2010,187395,0,7500,0,0  ,194895,
32001792185,79 Estomate for water haycinth and making fertilizer at Kanaulal Bill.,3201009002/WH/203030323589,Renovation of water body,Renovation,10-12-2013,137328,0,8382,0,0  ,145710,
32001792191,130 Cleaning of water hyacinth of Beel from L/O Owhab Mondal to L/O Astar Mondal at Anandabas.,3201009002/WH/203030332133,Renovation of water body,Renovation,30-01-2014,50270,0,3171,0,0  ,53441,
32001792182,121 Estimate of water hyacinth and making composed fertilizer at Kanailal Bill.,3201009002/WH/203030323474,Renovation of water body,Renovation,06-01-2014,176725,0,11100,0,0  ,187825,
32001793724,Earth work road from the H/O Palan Haldar to Santi Biswas at Bhaluka.,3201009002/RC/07-2/11-12,Rural Connectivity,Earthern road,07-06-2011,83504,0,2340,0,0  ,85844,
32001792177,80 Estimate for water Hyacinth and making organic/ composed fertilizer at Kanailal Bill.(P-iv),3201009002/WH/203030322517,Renovation of water body,Renovation,10-12-2013,175720,0,0,0,0  ,175720,
32001793947,Earth Work inroad embankment from the H/O Anuwar sk to Land of Babu Biswas at Anandabas .,3201009002/RC/1-15/09-10,Rural Connectivity,Earthern road,23-11-2009,114399,0,0,0,0  ,114399,
32001792117,eSTIMATE FOR WATER hYACINTH AND MAKLING ORGANIC/COMPOSED AT kANAILAL bILL (PHASE-V) UNDER BHALUKA GP,3201009002/WH/203030320749,Renovation of water body,Renovation,17-12-2013,177569,0,11325,0,0  ,188894,
32001997753,82 Model Estimate for plantation cum environment clearing in Sijaipur pry School.,3201009002/DP/34040949586,Plantation,Plantation,12-12-2013,27791,0,0,0,0  ,27791,
32001792099,Estimate for water Hyacinth and making organic/composed fertilizer at Kanailal Bill (Phase-i),3201009002/WH/203030320294,Renovation of water body,Renovation,10-12-2013,174749,0,10873,0,0  ,185622,
32001792075,Estimate for water hyacinth and making organic composed fertilizer at Bhaluka Bill (phase II).,3201009002/WH/203030319226,Renovation of water body,Renovation,22-10-2013,230577,0,13816,0,0  ,244393,
32001792161,Cleaning of water Hyacinth of Beel from L/O Owahab Mondal to L/O Astar Mondal at Anandabas .,3201009002/WH/203030320929,Renovation of water body,Renovation,19-12-2013,60881,0,5210,0,0  ,66091,
32001794134,Earth work in road embankment from the land of Sam,3201009002/RC/320201060132649,Rural Connectivity,Earthern road,08-05-2013,206315,0,10193,0,0  ,216508,
32001792082,Estimate for water Hyacinth and making organic Composed fertilizer at Bhaluka bill Phase iii.,3201009002/WH/203030320013,Renovation of water body,Renovation,04-12-2013,230124,0,13817,0,0  ,243941,
32001792016,Estimate for water hyacinth and making organic composed fertilizer at Bhaluka Beel.,3201009002/WH/08-9/11-12,Renovation of water body,Excavation,05-01-2012,158875,0,9360,0,0  ,168235,
32001791991,Re-Exacavation of pond of Mabdhusudan Sarkar at Bhaluka in N.R.E.G.A.,3201009002/WH/08-4/10-11,Renovation of water body,Renovation,04-05-2010,103064,0,1350,0,0  ,104414,
32001791962,Clearing & Removing of water hyacinth in the Kanailal Khal at Anandabus.,3201009002/WH/03/28/9-10,Renovation of water body,Strengthening of Embankment,18-03-2010,20286,0,3600,0,0  ,23886,
32001792004,Estimate for remove water hyacinth and making organic composed fertilizer at Bhaluka Beel .,3201009002/WH/08-8/11-12,Renovation of water body,Excavation,05-01-2012,180092,0,8190,0,0  ,188282,
32001794470,Earth work in roadembankment from the S/O Uday Santra to Sluice Gate Block Top Road at Bhaluka.,3201009002/RC/320201060133173,Rural Connectivity,Earthern road,15-05-2013,205615,0,13590,0,0  ,219205,
32001336480,Construction of IAY House -IAY REG. NO. WB-01-009-002-001/359,3201009002/IF/IAY/856007,IAY HOUSE,IAY Houses,05-02-2016,15660,0,0,0,0  ,15660,
32001336527,Construction of IAY House -IAY REG. NO. WB-01-009-002-001/364,3201009002/IF/IAY/856008,IAY HOUSE,IAY Houses,05-02-2016,15660,0,0,0,0  ,15660,
32001336349,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/618,3201009002/IF/IAY/753369,IAY HOUSE,IAY Houses,28-07-2015,15660,0,0,0,0  ,15660,
32001336422,Construction of IAY House -IAY REG. NO. WB-01-009-002-001/534,3201009002/IF/IAY/755550,IAY HOUSE,IAY Houses,28-07-2015,15660,0,0,0,0  ,15660,
32001335982,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/712,3201009002/IF/IAY/753180,IAY HOUSE,IAY Houses,28-07-2015,19836,0,0,0,0  ,19836,
32001792148,Estimate for water Hyacinth and making organic composed fertilizer at Laldighi at Anandabas.,3201009002/WH/203030320918,Renovation of water body,Renovation,19-12-2013,50376,0,1812,0,0  ,52188,
32001336384,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/986,3201009002/IF/IAY/753370,IAY HOUSE,IAY Houses,28-07-2015,15660,0,0,0,0  ,15660,
32001791983,Re-exacavation of pond of Shyamsundar pal at Bhaluka .,3201009002/WH/07-5/10-11,Renovation of water body,Excavation,08-06-2010,215685,1800,6750,0,0  ,224235,
32001335371,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/5,3201009002/IF/IAY/552303,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32001335280,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/837,3201009002/IF/IAY/552169,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32001335936,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/614,3201009002/IF/IAY/753179,IAY HOUSE,IAY Houses,28-07-2015,19836,0,0,0,0  ,19836,
32001334577,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/590,3201009002/IF/IAY/552075,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32001334503,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/565,3201009002/IF/IAY/552074,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32000989211,98 Convergence betwen NBA MGNREGA at Satkuliya.,3201009002/RS/34040945294,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32001334646,Construction of IAY House -IAY REG. NO. WB-01-009-002-001/91,3201009002/IF/IAY/552167,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32001792026,Re-Exacavation of Pond of Talu Mondal at Anandabas .,3201009002/WH/1-11/10-11,Renovation of water body,Excavation,11-08-2010,145697,0,2550,0,0  ,148247,
32000989148,91 Convergence between MGNREGA at Hatdanga Jangalbas.,3201009002/RS/34040945277,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32001793922,Earth work in road embakment from Pacca rasta to the house of Bhajanchand.,3201009002/RC/10-01/9-10,Rural Connectivity,Earthern road,02-06-2009,174358.98,0,0,0,0  ,174358.98,
32000989126,80 Convergence between NBA-MGNREGA at Anandabas.,3201009002/RS/34040943327,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,62820,0  ,71880,
32000989076,87 Convergence between NBA-MGNREGA at Santospur.Sansad iv,3201009002/RS/34040940203,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000989100,88 Convergence between NBA-MGNREGA at Santospur.,3201009002/RS/34040940208,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32001792168,91 Cleaning of Water Hyacinth of Beel from L/O Nousad Sekh to L/O Sufal Ghosh at Anandabas .,3201009002/WH/203030322166,Renovation of water body,Renovation,19-12-2013,67112,0,0,0,0  ,67112,
32000989035,84 Convergence between NBA-MGNREGA at Anandabas.,3201009002/RS/34040940190,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000989046,85 Convergence between NBA-MGNREGA at Anandabas.,3201009002/RS/34040940197,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000989021,83 Convergence between NBA-NREGA at Anandabas.,3201009002/RS/34040940188,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32001334750,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/637,3201009002/IF/IAY/552168,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32000989060,86 Convergence between NBA-MGNREGA at Sontospur.,3201009002/RS/34040940200,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000989172,96 Convergence betwen MGNREGA at Satkulia.,3201009002/RS/34040945288,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000989185,97 Convergence betwen NBA MGNREGA at Satkulia.,3201009002/RS/34040945291,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000988271,77 Convergence between NBA & MGNREGA at Anandabas.,3201009002/RS/34040939148,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000988881,78 Convergence between NBA-MGNREGA at Anandabas sansad ii,3201009002/RS/34040939477,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000988232,47 Convergence between NBA_NREGA abstract cost est,3201009002/RS/34040933958,Rural Sanitation,Individual Household Latrines,23-07-2014,0,0,0,31410,0  ,31410,
32000988969,75 Convergence between NBA-NREGA Anandabas sansad ii,3201009002/RS/34040939483,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000988187,45 Convergence between NBA_NREGA abstract cost est,3201009002/RS/34040933952,Rural Sanitation,Individual Household Latrines,23-07-2014,0,0,0,31410,0  ,31410,
32000988247,76 Convergence between NBA-MGNREGA 10 Nos IHL AT A,3201009002/RS/34040935557,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,44700,0  ,53760,
32000988117,42 Corvengence between NBA-MGNREGA abstract cost e,3201009002/RS/34040933821,Rural Sanitation,Individual Household Latrines,23-07-2014,14196,0,0,0,0  ,14196,
32000988093,49 Convergence between NBA-MGNREGA abstract cost e,3201009002/RS/34040933792,Rural Sanitation,Individual Household Latrines,23-07-2014,0,0,0,31410,0  ,31410,
32000988195,46 Convergence between NBA_NREGA abstract cost est,3201009002/RS/34040933954,Rural Sanitation,Individual Household Latrines,23-07-2014,0,0,0,31410,0  ,31410,
32000196843,Cleaning of water hyacinth of the Kada Ghata Beel at Anandabas.,3201009002/WH/203030400423,Papiya Barman,Excavation,10-04-2016,0,0,0,0,0  ,0,
32000987261,Estimate for Re-Exacavation of Drainage canal from Ganga Dhar at Bhaluka Satkulia (Part i),3201009002/IC/130717714859,Micro Irrigation Works,"Rehabilitation of Minors, Sub-minors",22-11-2013,573047,0,30578,0,0  ,603625,
32000196838,4 cleaning of water hyacinth of the bhapu beel at anandabas,3201009002/WC/704010273495,Papiya Barman,Earthen Bunding,01-04-2016,0,0,0,0,0  ,0,
32000196839,5 cleaning of water hyacinth of the charer beel at anandabas,3201009002/WC/704010273494,Papiya Barman,Stone Bund,01-04-2016,0,0,0,0,0  ,0,
32000196117,1 Cleaning of water hyacinth of the Bhaluka Beel.,3201009002/WC/704010188948,PAPIYA BARMAN,Check Dam,01-04-2015,0,0,0,0,0  ,0,
32000190519,4 Estimate for re-excavation of pond of Laldighi at Anandabas (partii),3201009002/WH/203030378468,Papiya Barman,Excavation,01-07-2015,0,0,0,0,0  ,0,
32000987303,Estimate for Re-Excavation of Drainage canal for Gangar Dhar to Bock Chara Bill at Bhaluka (part ii),3201009002/IC/130717714920,Micro Irrigation Works,Lining of Canals,29-11-2013,660428,0,17667,0,0  ,678095,
32000190493,3 Estimate for re excavation of pond of matsha samabay samity of bhaluka Bill at Bhaluka.,3201009002/WH/203030377622,Papiya Barman,Excavation,02-06-2015,0,0,0,0,0  ,0,
32000189799,303 Construction of IAY house of  Banu Bibi Sekh  at Anandabas under MGNREGA under Bhaluka GP(Part-19),3201009002/IF/34040976049,Papiya Barman,IAY Houses,30-06-2015,9396,0,0,0,0  ,9396,
32000196836,3 cleaning of water hyacinth of the baghajula beel at anandabas,3201009002/WC/704010273490,Papiya Barman,Stone Bund,01-04-2016,0,0,0,0,0  ,0,
32000189996,43 Convergence between NBA_MGNREGA abstract cost e,3201009002/RS/34040933825,Papiya Barman,Individual Household Latrines,23-07-2014,15210,0,0,31410,0  ,46620,
32000988983,79 Convergence between NBA-MGNREGA Anandabas sansad ii,3201009002/RS/34040939478,Rural Sanitation,Individual Household Latrines,13-08-2014,0,9060,0,22350,0  ,31410,
32000189735,300 Convergence estimate of the construction of building for the beneficiary Rahima Bibi Sekh at Bhaluka.,3201009002/IF/34040976036,Papiya Barman,IAY Houses,30-06-2015,12528,0,0,0,0  ,12528,
32000189699,310 Convergence estimate of the construction of building for the beneficiary Nakul Das  at Bhaluka.,3201009002/IF/34040975343,Papiya Barman,IAY Houses,30-06-2015,15660,0,0,0,0  ,15660,
32000189679,308 Convergence estimate of the construction of building for the beneficiaryDilip Biswas at Bhaluka.,3201009002/IF/34040975333,Papiya Barman,IAY Houses,30-06-2015,15660,0,0,0,0  ,15660,
32000050823,34 Roadside plantation from L/O Basudeb Sadhukhan to L/O Amulla Roy at Bhaluka GP.,3201009002/DP/34041013161,IBS,Forest Protection,06-07-2015,22446,0,0,5000,0  ,27446,
32001335322,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/676,3201009002/IF/IAY/552250,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32000050804,38 Model estimate for plantationn cum enverment cleanoing Bhaluka Madrasha.,3201009002/DP/34041018809,IBS,Plantation,07-09-2015,26448,0,261,0,0  ,26709,
32000050771,44 Model estimate for cultivation of guava in 10 kaths of land un Bhaluka GP.,3201009002/DP/34041036005,IBS,Plantation,24-07-2015,0,0,0,15039.4,0  ,15039.4,
32000050790,42 Model estimate for cultivation of Mango in 10 kaths of land un Bhaluka GP.,3201009002/DP/34041035910,IBS,Plantation,27-07-2015,177480,0,10701,36304.2,0  ,224485.2,
32000050691,47 Model estimate for cultivation lemon in 10 kathas of land un Bhaluka GP.,3201009002/DP/34041036584,IBS,Plantation,13-08-2015,104400,0,6003,10444,0  ,120847,
32000050672,48 Model for cultivation lemon in 10 kathas of land un Bhaluka GP.,3201009002/DP/34041036597,IBS,Plantation,13-08-2015,0,0,0,10444,0  ,10444,
32000050902,33 Roadside plantation from Bhaluka Petrolpump to Sijaipur chara Batatla School.,3201009002/DP/34041020581,IBS,Plantation,06-07-2015,6264,0,0,5000,0  ,11264,
32000050723,45 Model setimate for cultivation mango in 10 kathas of land under Bhaluka GP.,3201009002/DP/34041032734,IBS,Plantation,13-08-2015,129108,0,11745,26892,0  ,167745,
32000189652,304 Convergence estimate of the construction of building for the beneficiary Khukurani Debnath at Bhaluka.,3201009002/IF/34040975293,Papiya Barman,IAY Houses,30-06-2015,15660,0,0,0,0  ,15660,
