scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3214003009/IF/IAY/4192759,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3074122 ,19380,0,19659,0,07-07-2020,19659,0,0,0,0  ,19659,
3214003009/IF/IAY/2655650,19-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4152480 ,19380,0,18600,0,24-09-2019,18600,0,0,0,0  ,18600,
3214003009/IF/IAY/4192746,11-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1174996 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192763,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2088971 ,19380,0,19524,0,27-05-2020,19524,0,0,0,0  ,19524,
3214003009/IF/IAY/4192773,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4344931 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192789,29-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4258501 ,19380,0,19515,0,07-07-2020,19515,0,0,0,0  ,19515,
3214003009/IF/IAY/1547317,26-08-2019,Construction of IAY House -IAY REG. NO. WB1414747 ,17100,0,14928,0,07-08-2017,14928,0,0,0,0  ,14928,
3214003009/IF/IAY/4192750,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4482112 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/2655622,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4452854 ,19380,0,19016,0,24-09-2019,19016,0,0,0,0  ,19016,
3214003009/IF/IAY/2655627,27-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5475993 ,19380,0,18834,0,24-09-2019,18834,0,0,0,0  ,18834,
3214003009/IF/IAY/2655623,27-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4139615 ,19380,0,18392,0,24-09-2019,18392,0,0,0,0  ,18392,
3214003009/IF/IAY/2655608,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4228445 ,19380,0,18652,0,24-09-2019,18652,0,0,0,0  ,18652,
3214003009/IF/IAY/4192783,31-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3409437 ,19380,0,19524,0,07-07-2020,19524,0,0,0,0  ,19524,
3214003009/IF/IAY/4192744,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5564581 ,19380,0,19608,0,07-07-2020,19608,0,0,0,0  ,19608,
3214003009/IF/IAY/2655598,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5506583 ,19380,0,19094,0,24-09-2019,19094,0,0,0,0  ,19094,
3214003009/IF/IAY/2655603,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5492284 ,19380,0,19016,0,24-09-2019,19016,0,0,0,0  ,19016,
3214003009/IF/IAY/4192741,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5215922 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/2655601,22-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5128195 ,19380,0,18600,0,24-09-2019,18600,0,0,0,0  ,18600,
3214003009/IF/IAY/1231366,16-01-2019,Construction of IAY House -IAY REG. NO. WB2453027 ,17100,0,15120,0,04-04-2017,15120,0,0,0,0  ,15120,
3214003009/IF/IAY/2655613,19-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4063341 ,19380,0,18184,0,24-09-2019,18184,0,0,0,0  ,18184,
3214003009/IF/IAY/2655621,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5499837 ,19380,0,19016,0,24-09-2019,19016,0,0,0,0  ,19016,
3214003009/IF/IAY/1209032,01-10-2018,Construction of IAY House -IAY REG. NO. WB2019902 ,17100,0,17353,0,24-02-2017,17353,0,0,0,0  ,17353,
3214003009/IF/IAY/1229570,01-10-2018,Construction of IAY House -IAY REG. NO. WB2395261 ,17100,0,17100,0,28-03-2017,17100,0,0,0,0  ,17100,
3214003009/IF/IAY/1201781,16-01-2019,Construction of IAY House -IAY REG. NO. WB1845678 ,17100,0,15120,0,28-03-2017,15120,0,0,0,0  ,15120,
3214003009/IF/IAY/1210571,01-10-2018,Construction of IAY House -IAY REG. NO. WB2063148 ,17100,0,16920,0,24-02-2017,16920,0,0,0,0  ,16920,
3214003009/IF/IAY/1203187,15-02-2019,Construction of IAY House -IAY REG. NO. WB1875250 ,17100,0,12908,0,04-04-2017,12908,0,0,0,0  ,12908,
3214003009/IF/IAY/1502298,13-09-2019,Construction of IAY House -IAY REG. NO. WB2604915 ,17100,0,12224,0,07-08-2017,12224,0,0,0,0  ,12224,
3214003009/IF/IAY/1503765,03-07-2019,Construction of IAY House -IAY REG. NO. WB2814786 ,17100,0,15280,0,21-07-2017,15280,0,0,0,0  ,15280,
3214003009/IF/IAY/1481818,26-08-2019,Construction of IAY House -IAY REG. NO. WB2632139 ,17100,0,14384,0,21-07-2017,14384,0,0,0,0  ,14384,
3214003009/IF/IAY/1465532,23-09-2019,Construction of IAY House -IAY REG. NO. WB1759796 ,17100,0,11460,0,27-07-2017,11460,0,0,0,0  ,11460,
3214003009/IF/IAY/4192738,29-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1353090 ,19380,0,19659,0,07-07-2020,19659,0,0,0,0  ,19659,
3214003009/IF/IAY/1211669,01-10-2018,Construction of IAY House -IAY REG. NO. WB2094389 ,17100,0,17100,0,28-03-2017,17100,0,0,0,0  ,17100,
3214003009/IF/IAY/2655635,19-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3133139 ,19380,0,18379,0,24-09-2019,18379,0,0,0,0  ,18379,
3214003009/IF/IAY/4192737,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5506570 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192718,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2747074 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192708,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5613322 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192711,29-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2603773 ,19380,0,19947,0,07-07-2020,19947,0,0,0,0  ,19947,
3214003009/IF/IAY/1235482,01-10-2018,Construction of IAY House -IAY REG. NO. WB2591599 ,17100,0,17100,0,24-02-2017,17100,0,0,0,0  ,17100,
3214003009/IF/IAY/1238505,01-10-2018,Construction of IAY House -IAY REG. NO. WB2712811 ,17100,0,17100,0,24-02-2017,17100,0,0,0,0  ,17100,
3214003009/IF/IAY/2655584,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4452385 ,19380,0,19016,0,24-09-2019,19016,0,0,0,0  ,19016,
3214003009/IF/IAY/4192706,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3499183 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/1197963,01-10-2018,Construction of IAY House -IAY REG. NO. WB1755707 ,17100,0,17100,0,28-03-2017,17100,0,0,0,0  ,17100,
3214003009/IF/IAY/2655582,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4713512 ,19380,0,18600,0,24-09-2019,18600,0,0,0,0  ,18600,
3214003009/IF/IAY/1484880,23-09-2019,Construction of IAY House -IAY REG. NO. WB2766913 ,17100,0,12420,0,29-06-2017,12420,0,0,0,0  ,12420,
3214003009/IF/IAY/4192704,11-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5616421 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/2655611,19-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4334511 ,19380,0,18184,0,24-09-2019,18184,0,0,0,0  ,18184,
3214003009/IF/IAY/1176262,16-01-2019,Construction of IAY House -IAY REG. NO. WB1320407 ,17100,0,15120,0,28-03-2017,15120,0,0,0,0  ,15120,
3214003009/IF/IAY/1175947,01-10-2018,Construction of IAY House -IAY REG. NO. WB1316254 ,17100,0,16192,0,24-02-2017,16192,0,0,0,0  ,16192,
3214003009/IF/IAY/1182267,01-10-2018,Construction of IAY House -IAY REG. NO. WB1427394 ,17100,0,17100,0,24-02-2017,17100,0,0,0,0  ,17100,
3214003009/IF/IAY/1170754,16-01-2019,Construction of IAY House -IAY REG. NO. WB1238121 ,17100,0,15656,0,24-02-2017,15656,0,0,0,0  ,15656,
3214003009/IF/IAY/1177913,16-01-2019,Construction of IAY House -IAY REG. NO. WB1342830 ,17100,0,15120,0,28-03-2017,15120,0,0,0,0  ,15120,
3214003009/IF/IAY/1470238,23-09-2019,Construction of IAY House -IAY REG. NO. WB2259270 ,17100,0,10711,0,21-07-2017,10711,0,0,0,0  ,10711,
3214003009/IF/IAY/1170601,16-01-2019,Construction of IAY House -IAY REG. NO. WB1235893 ,17100,0,15120,0,28-03-2017,15120,0,0,0,0  ,15120,
3214003009/IF/IAY/4192724,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4530465 ,19380,0,19659,0,07-07-2020,19659,0,0,0,0  ,19659,
3214003009/IF/IAY/2655586,19-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5414859 ,19380,0,19016,0,24-09-2019,19016,0,0,0,0  ,19016,
3214003009/IF/IAY/1166969,01-10-2018,Construction of IAY House -IAY REG. NO. WB1187954 ,17100,0,16380,0,28-03-2017,16380,0,0,0,0  ,16380,
3214003009/IF/IAY/1174537,16-01-2019,Construction of IAY House -IAY REG. NO. WB1298375 ,17100,0,15656,0,24-02-2017,15656,0,0,0,0  ,15656,
3214003009/IF/IAY/1449749,23-09-2019,Construction of IAY House -IAY REG. NO. WB1677488 ,17100,0,10531,0,21-07-2017,10531,0,0,0,0  ,10531,
3214003009/IF/34041030180,16-07-2018,Construction of IAY house of Kamalakanta Sahis  ,16530,522,16044,528,02-12-2015,16044,0,528,0,0  ,16572,
3214003009/IF/IAY/1439294,23-09-2019,Construction of IAY House -IAY REG. NO. WB1035838 ,17100,0,7655,0,21-07-2017,7655,0,0,0,0  ,7655,
3214003009/IF/IAY/1444652,23-09-2019,Construction of IAY House -IAY REG. NO. WB1455120 ,17100,0,15662,0,21-07-2017,15662,0,0,0,0  ,15662,
3214003009/IF/IAY/1189163,01-10-2018,Construction of IAY House -IAY REG. NO. WB1563434 ,17100,0,17221,0,24-02-2017,17221,0,0,0,0  ,17221,
3214003009/IF/IAY/1354796,23-09-2019,Construction of IAY House -IAY REG. NO. WB4124018 ,17100,0,14855,0,24-02-2017,14855,0,0,0,0  ,14855,
3214003009/IF/IAY/1341732,23-09-2019,Construction of IAY House -IAY REG. NO. WB3963256 ,17100,0,15579,0,24-02-2017,15579,0,0,0,0  ,15579,
3214003009/IF/IAY/1164408,01-10-2018,Construction of IAY House -IAY REG. NO. WB1154932 ,17100,0,16192,0,24-02-2017,16192,0,0,0,0  ,16192,
3214003009/IF/IAY/1337792,23-09-2019,Construction of IAY House -IAY REG. NO. WB2098783 ,17100,0,9969,0,28-03-2017,9969,0,0,0,0  ,9969,
3214003009/IF/IAY/1327081,23-09-2019,Construction of IAY House -IAY REG. NO. WB2919375 ,17100,0,14590,0,28-03-2017,14590,0,0,0,0  ,14590,
3214003009/IF/IAY/1304102,23-09-2019,Construction of IAY House -IAY REG. NO. WB5742771 ,17100,0,15163,0,28-03-2017,15163,0,0,0,0  ,15163,
3214003009/IF/IAY/1328110,23-09-2019,Construction of IAY House -IAY REG. NO. WB3602517 ,17100,0,11152,0,24-02-2017,11152,0,0,0,0  ,11152,
3214003009/IF/IAY/1299749,03-07-2019,Construction of IAY House -IAY REG. NO. WB5464435 ,17100,0,15428,0,28-03-2017,15428,0,0,0,0  ,15428,
3214003009/IF/IAY/1873432,13-09-2019,Construction of IAY House -IAY REG. NO. WB5389072 ,17100,0,12224,0,07-08-2017,12224,0,0,0,0  ,12224,
3214003009/IF/IAY/1354883,03-07-2019,Construction of IAY House -IAY REG. NO. WB4209840 ,17100,0,16500,0,28-03-2017,16500,0,0,0,0  ,16500,
3214003009/IF/IAY/1828717,26-08-2019,Construction of IAY House -IAY REG. NO. WB1407599 ,17100,0,14924,0,07-08-2017,14924,0,0,0,0  ,14924,
3214003009/IF/34041030185,16-07-2018,Construction of IAY house of Jilapi Murmu  ,16530,522,16544,528,02-12-2015,16544,0,528,0,0  ,17072,
3214003009/IF/IAY/4192697,11-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3798302 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/1328844,23-09-2019,Construction of IAY House -IAY REG. NO. WB4451060 ,17100,0,16574,0,24-02-2017,16574,0,0,0,0  ,16574,
3214003009/IF/IAY/4192680,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3515352 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192690,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3993347 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192703,25-10-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4443701 ,19380,0,19803,0,07-07-2020,19803,0,0,0,0  ,19803,
3214003009/IF/IAY/4192693,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5709130 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192644,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5613506 ,19380,0,19380,0,27-05-2020,19380,0,0,0,0  ,19380,
3214003009/IF/34041030187,01-10-2018,Construction of IAY house of Badyanath Hansda  ,16530,522,16544,528,02-12-2015,16544,0,528,0,0  ,17072,
3214003009/IF/IAY/4192651,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2919285 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/1174101,18-06-2018,Construction of IAY House -IAY REG. NO. WB1293135 ,17100,0,13136,0,24-02-2017,13136,0,0,0,0  ,13136,
3214003009/IF/IAY/4192622,29-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3645057 ,19380,0,19911,0,07-07-2020,19911,0,0,0,0  ,19911,
3214003009/IF/IAY/4192653,11-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5473386 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192643,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3924212 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192639,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2774695 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192624,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5466108 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/2655564,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4497111 ,19380,0,19016,0,24-09-2019,19016,0,0,0,0  ,19016,
3214003009/IF/34041030190,16-07-2018,Construction of IAY house of Alaka Sahis  ,16530,522,15488,528,02-12-2015,15488,0,528,0,0  ,16016,
3214003009/IF/IAY/1303296,23-09-2019,Construction of IAY House -IAY REG. NO. WB5687003 ,17100,0,14473,0,28-03-2017,14473,0,0,0,0  ,14473,
3214003009/IF/IAY/2655560,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5410129 ,19380,0,19016,0,24-09-2019,19016,0,0,0,0  ,19016,
3214003009/IF/IAY/2655559,19-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4114086 ,19380,0,18184,0,24-09-2019,18184,0,0,0,0  ,18184,
3214003009/IF/IAY/2655555,19-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4097785 ,19380,0,18600,0,24-09-2019,18600,0,0,0,0  ,18600,
3214003009/IF/IAY/2655552,19-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4066545 ,19380,0,18600,0,24-09-2019,18600,0,0,0,0  ,18600,
3214003009/IF/IAY/2655551,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4528564 ,19380,0,18808,0,24-09-2019,18808,0,0,0,0  ,18808,
3214003009/IF/IAY/2655561,19-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4114956 ,19380,0,18158,0,24-09-2019,18158,0,0,0,0  ,18158,
3214003009/IF/IAY/4192637,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4483464 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/2449314,03-04-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4987989 ,18145,0,15471,0,26-01-2018,15471,0,0,0,0  ,15471,
3214003009/IF/IAY/2449234,31-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5647985 ,18145,0,14516,0,30-01-2018,14516,0,0,0,0  ,14516,
3214003009/IF/IAY/2448371,28-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4010693 ,18145,0,15713,0,20-01-2018,15713,0,0,0,0  ,15713,
3214003009/IF/34041030174,16-07-2018,Construction of IAY house of Phulubala Mahato  ,16530,522,16544,0,02-12-2015,16544,0,0,0,0  ,16544,
3214003009/IF/IAY/2655563,19-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4027046 ,19380,0,18600,0,24-09-2019,18600,0,0,0,0  ,18600,
3214003009/IF/34041030168,16-07-2018,Construction of IAY house of Jayanta Mahato  ,16530,522,15488,0,02-12-2015,15488,0,0,0,0  ,15488,
3214003009/IF/IAY/2096444,03-04-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4317274 ,18145,0,16426,0,20-01-2018,16426,0,0,0,0  ,16426,
3214003009/IF/IAY/4192617,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3970589 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/34041029399,16-07-2018,Construction of IAY house of Biswanath Hansda  ,16530,522,3696,0,02-12-2015,3696,0,0,0,0  ,3696,
3214003009/IF/34041029388,16-07-2018,Construction of IAY house of Kartik Sing Sardar  ,16530,522,16544,528,02-12-2015,16544,0,528,0,0  ,17072,
3214003009/IF/34041029374,16-07-2018,Construction of IAY house of Lakhindra Hembram  ,16530,522,9828,0,02-12-2015,9828,0,0,0,0  ,9828,
3214003009/IF/34041029371,16-07-2018,Construction of IAY house of Nagen Murmu  ,16530,522,16192,528,02-12-2015,16192,0,528,0,0  ,16720,
3214003009/IF/IAY/2655568,19-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4987442 ,19380,0,18288,0,24-09-2019,18288,0,0,0,0  ,18288,
3214003009/IF/34041029343,16-07-2018,Construction of IAY house of Thakurmani Kisku  ,16530,522,9856,528,02-12-2015,9856,0,528,0,0  ,10384,
3214003009/IF/34041029362,16-07-2018,Construction of IAY house of Rasani Hembram  ,16530,522,11440,528,02-12-2015,11440,0,528,0,0  ,11968,
3214003009/IF/34041029281,16-07-2018,Construction of IAY house of Dilip Sing Sardar  ,16530,522,14784,528,02-12-2015,14784,0,528,0,0  ,15312,
3214003009/IF/34041029312,16-07-2018,Construction of IAY house of Shankar Sahis  ,16530,522,16368,528,02-12-2015,16368,0,528,0,0  ,16896,
3214003009/IF/IAY/2655569,07-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4482263 ,19380,0,19380,0,24-09-2019,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/1291419,03-07-2019,Construction of IAY House -IAY REG. NO. WB5012416 ,17100,0,15428,0,28-03-2017,15428,0,0,0,0  ,15428,
3214003009/IF/34041029380,16-07-2018,Construction of IAY house of Lakhimani Soren  ,16530,522,4928,0,02-12-2015,4928,0,0,0,0  ,4928,
3214003009/IF/IAY/1627985,23-09-2019,Construction of IAY House -IAY REG. NO. WB3000873 ,17100,0,10711,0,21-07-2017,10711,0,0,0,0  ,10711,
3214003009/IF/IAY/1279047,03-07-2019,Construction of IAY House -IAY REG. NO. WB4343460 ,17100,0,15428,0,28-03-2017,15428,0,0,0,0  ,15428,
3214003009/IF/IAY/1282155,23-09-2019,Construction of IAY House -IAY REG. NO. WB4528926 ,17100,0,9969,0,24-02-2017,9969,0,0,0,0  ,9969,
3214003009/IF/IAY/1277332,03-07-2019,Construction of IAY House -IAY REG. NO. WB4238522 ,17100,0,17800,0,24-02-2017,17800,0,0,0,0  ,17800,
3214003009/IF/34041030178,16-07-2018,Construction of IAY house of Barkanath Saren  ,16530,522,16544,528,02-12-2015,16544,0,528,0,0  ,17072,
3214003009/IF/IAY/1564332,03-07-2019,Construction of IAY House -IAY REG. NO. WB4415690 ,17100,0,18145,0,07-08-2017,18145,0,0,0,0  ,18145,
3214003009/IF/34041030170,16-07-2018,Construction of IAY house of Khandibala Mahato  ,16530,522,15488,0,02-12-2015,15488,0,0,0,0  ,15488,
3214003009/IF/IAY/4192605,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5517495 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192616,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2158217 ,19380,0,19659,0,07-07-2020,19659,0,0,0,0  ,19659,
3214003009/IF/IAY/1276265,23-09-2019,Construction of IAY House -IAY REG. NO. WB4153988 ,17100,0,13518,0,28-03-2017,13518,0,0,0,0  ,13518,
3214003009/IF/IAY/1276595,23-09-2019,Construction of IAY House -IAY REG. NO. WB4184765 ,17100,0,14319,0,24-02-2017,14319,0,0,0,0  ,14319,
3214003009/IF/IAY/4192575,25-10-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4443657 ,19380,0,19803,0,07-07-2020,19803,0,0,0,0  ,19803,
3214003009/IF/IAY/4192570,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5072994 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192583,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5634857 ,19380,0,19380,0,27-05-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192581,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2689631 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192540,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3851816 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/4192536,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4426085 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/1281456,03-07-2019,Construction of IAY House -IAY REG. NO. WB4484636 ,17100,0,15428,0,28-03-2017,15428,0,0,0,0  ,15428,
3214003009/IF/IAY/4192533,03-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5431567 ,19380,0,19380,0,07-07-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/2092273,03-04-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1478562 ,18145,0,16426,0,20-01-2018,16426,0,0,0,0  ,16426,
3214003009/IF/IAY/4192535,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4497221 ,19380,0,19380,0,05-06-2020,19380,0,0,0,0  ,19380,
3214003009/IF/IAY/2082538,13-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2396199 ,18145,0,8595,0,20-01-2018,8595,0,0,0,0  ,8595,
3214003009/IF/IAY/4192534,20-05-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3960100 ,19380,0,19380,0,15-06-2020,19380,0,0,0,0  ,19380,
