scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3216011003/IF/IAY/2619729),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3523174 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,04/09/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2619727),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3107947 ,03/08/2021 ,17190 ,0 ,18840 ,0 ,13/08/2019,18840,0,0,0,0  ,18840,
(3216011003/IF/IAY/2619726),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3676908 ,28/06/2021 ,17190 ,0 ,11651 ,0 ,04/09/2019,11651,0,0,0,0  ,11651,
(3216011003/IF/IAY/2619722),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3199131 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,12/08/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2619730),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2926840 ,23/03/2022 ,17190 ,0 ,11850 ,0 ,13/08/2019,11850,0,0,0,0  ,11850,
(3216011003/IF/IAY/2619807),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4124803 ,15/07/2021 ,17190 ,0 ,18180 ,0 ,07/09/2019,18180,0,0,0,0  ,18180,
(3216011003/IF/IAY/2619735),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2929392 ,18/07/2021 ,17190 ,0 ,17519 ,0 ,13/08/2019,17519,0,0,0,0  ,17519,
(3216011003/IF/IAY/2619705),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3107167 ,18/07/2021 ,17190 ,0 ,18180 ,0 ,13/08/2019,18180,0,0,0,0  ,18180,
(3216011003/IF/IAY/2619711),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2982081 ,15/07/2021 ,17190 ,0 ,18510 ,0 ,13/08/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2619700),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3208223 ,15/09/2021 ,17190 ,0 ,15858 ,0 ,04/09/2019,15858,0,0,0,0  ,15858,
(3216011003/IF/IAY/2619695),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3626056 ,10/08/2021 ,17190 ,0 ,14398 ,0 ,13/08/2019,14398,0,0,0,0  ,14398,
(3216011003/IF/IAY/2619693),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3224128 ,03/08/2021 ,17190 ,0 ,18300 ,0 ,12/08/2019,18300,0,0,0,0  ,18300,
(3216011003/IF/IAY/2619720),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2943408 ,18/07/2021 ,17190 ,0 ,17922 ,0 ,13/08/2019,17922,0,0,0,0  ,17922,
(3216011003/IF/IAY/2619715),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3173552 ,03/08/2021 ,17190 ,0 ,18300 ,0 ,12/08/2019,18300,0,0,0,0  ,18300,
(3216011003/IF/IAY/2619687),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3113033 ,01/07/2021 ,17190 ,0 ,18180 ,0 ,13/08/2019,18180,0,0,0,0  ,18180,
(3216011003/IF/IAY/2408355),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2373471 ,15/09/2021 ,17190 ,0 ,2865 ,0 ,14/03/2018,2865,0,0,0,0  ,2865,
(3216011003/IF/IAY/2619689),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3107298 ,18/07/2021 ,17190 ,0 ,18180 ,0 ,13/08/2019,18180,0,0,0,0  ,18180,
(3216011003/IF/IAY/2152990),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3204699 ,22/07/2021 ,17190 ,0 ,11842 ,0 ,14/03/2018,11842,0,0,0,0  ,11842,
(3216011003/IF/IAY/2115636),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2195308 ,25/06/2021 ,17190 ,0 ,4393 ,0 ,14/03/2018,4393,0,0,0,0  ,4393,
(3216011003/IF/IAY/2341128),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2413954 ,15/09/2021 ,17190 ,0 ,5730 ,0 ,14/03/2018,5730,0,0,0,0  ,5730,
(3216011003/IF/IAY/2115584),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2390694 ,22/07/2021 ,17190 ,0 ,0 ,0 ,14/03/2018,0,0,0,0,0  ,0,
(3216011003/IF/IAY/1110313),Construction of IAY House -IAY REG. NO. WB1643599 ,28/11/2021 ,15840 ,0 ,1146 ,0 ,12/03/2017,1146,0,0,0,0  ,1146,
(3216011003/IF/IAY/2619839),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2904740 ,15/09/2021 ,17190 ,0 ,14580 ,0 ,13/08/2019,14580,0,0,0,0  ,14580,
(3216011003/IF/IAY/2619714),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3209083 ,14/09/2021 ,17190 ,0 ,18840 ,0 ,04/09/2019,18840,0,0,0,0  ,18840,
(3216011003/IF/321002041255586),EXCAVATION OF NEW FARM POND OF BIPLAB NASKAR SANSAD V ,09/08/2021 ,148403.59 ,3000 ,140580 ,0 ,23/02/2021,140580,0,0,0,0  ,140580,
(3216011003/IF/IAY/2619828),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3880522 ,04/08/2021 ,17190 ,0 ,18158 ,0 ,07/09/2019,18158,0,0,0,0  ,18158,
(3216011003/IF/321002041256710),EXCAVATION OF NEW FARM POND OF SAJAHAN SARDAR SANSAD VI ,20/07/2021 ,148403.59 ,3000 ,83070 ,0 ,23/02/2021,83070,0,0,0,0  ,83070,
(3216011003/IF/IAY/2619701),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2943538 ,18/07/2021 ,17190 ,0 ,17240 ,0 ,13/08/2019,17240,0,0,0,0  ,17240,
(3216011003/IF/IAY/2619782),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3210702 ,04/08/2021 ,17190 ,0 ,17888 ,0 ,07/09/2019,17888,0,0,0,0  ,17888,
(3216011003/IF/321002041255570),EXCAVATION OF NEW FARM POND OF KSHUDIRAM GAYEN SANSAD III ,09/08/2021 ,148403.59 ,3000 ,130995 ,0 ,18/02/2021,130995,0,0,0,0  ,130995,
(3216011003/IF/321002041239566),EXCAVATION OF NEW FARM POND OF HASIBUR RAHAMAN GAZI SANSAD VIII ,09/08/2021 ,148403.59 ,3000 ,60792 ,0 ,04/02/2021,60792,0,0,0,0  ,60792,
(3216011003/IF/IAY/2619691),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3114282 ,28/06/2021 ,17190 ,0 ,17466 ,0 ,13/08/2019,17466,0,0,0,0  ,17466,
(3216011003/IF/321002041256706),EXCAVATION OF NEW FARM POND OF RAHIMA BIBI SANSAD VI ,20/07/2021 ,148403.59 ,3000 ,139302 ,0 ,23/02/2021,139302,0,0,0,0  ,139302,
(3216011003/IF/321002041239556),EXCAVATION OF NEW FARM POND OF GIYASUDDIN MOLLA SANSAD VI ,20/07/2021 ,148403.59 ,3000 ,95850 ,0 ,01/02/2021,95850,0,0,0,0  ,95850,
(3216011003/IF/IAY/1945204),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2369497 ,22/07/2021 ,17190 ,0 ,14134 ,0 ,14/03/2018,14134,0,0,0,0  ,14134,
(3216011003/IF/321002041169819),Raising of Nursery for individuals of SUJIT MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,45900 ,0 ,14/08/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041169810),Raising of Nursery for individuals of SAMIR SARDAR ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041169817),Raising of Nursery for individuals of SUBARNA MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,45492 ,0 ,14/08/2020,45492,0,0,0,0  ,45492,
(3216011003/IF/321002041255567),EXCAVATION OF NEW FARM POND OF JOYDEB NASKAR SANSAD III ,09/08/2021 ,148403.59 ,3000 ,127800 ,0 ,18/02/2021,127800,0,0,0,0  ,127800,
(3216011003/IF/321002041169808),Raising of Nursery for individuals of GURUPADA HALDER ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041255585),EXCAVATION OF NEW FARM POND OF BHABASINDHU MONDAL SANSAD V ,09/08/2021 ,148403.59 ,3000 ,139302 ,0 ,23/02/2021,139302,0,0,0,0  ,139302,
(3216011003/IF/321002041169806),Raising of Nursery for individuals of DULAL CH MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,45900 ,0 ,14/08/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041169827),Raising of Nursery for individuals of UTPAL MONDAL ,14/10/2021 ,86004.28 ,34908.44 ,24480 ,0 ,14/08/2020,24480,0,0,0,0  ,24480,
(3216011003/IF/321002041255573),EXCAVATION OF NEW FARM POND OF AMARENDRANATH GHOSHAL SANSAD III ,09/08/2021 ,148403.59 ,3000 ,130995 ,0 ,18/02/2021,130995,0,0,0,0  ,130995,
(3216011003/IF/321002041169798),Raising of Nursery for individuals of BIJOY NASKAR ,09/08/2021 ,86004.28 ,34908.44 ,44880 ,0 ,14/08/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041169797),Raising of Nursery for individuals of ASHUTOSH GAYEN ,27/10/2021 ,86004.28 ,34908.44 ,38760 ,0 ,14/08/2020,38760,0,0,0,0  ,38760,
(3216011003/IF/321002041169785),Raising of Nursery for individuals of NANIDHAR GAYEN ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041169789),Raising of Nursery for individuals of PUTUL GAYEN ,09/08/2021 ,86004.28 ,34908.44 ,43110 ,0 ,14/08/2020,43110,0,0,0,0  ,43110,
(3216011003/IF/321002041169784),Raising of Nursery for individuals of BIDYUT NAKAR ,27/10/2021 ,86004.28 ,34908.44 ,48348 ,0 ,14/08/2020,48348,0,0,0,0  ,48348,
(3216011003/IF/321002041169790),Raising of Nursery for individuals of SHYAMAL HALDER ,27/10/2021 ,86004.28 ,34908.44 ,38964 ,0 ,14/08/2020,38964,0,0,0,0  ,38964,
(3216011003/IF/321002041169782),Raising of Nursery for individuals of BRINDABAN HALDER ,09/08/2021 ,86004.28 ,34908.44 ,39780 ,0 ,14/08/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041168046),Raising of Nursery for individuals of SUKUMAR MIDDYA ,09/08/2021 ,86004.28 ,34908.44 ,39780 ,0 ,14/08/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041169801),Raising of Nursery for individuals of BINA HALDER ,09/08/2021 ,86004.28 ,34908.44 ,48960 ,0 ,14/08/2020,48960,0,0,0,0  ,48960,
(3216011003/IF/321002041168045),Raising of Nursery for individuals of SHYAMAL NAIYA ,09/08/2021 ,86004.28 ,34908.44 ,42228 ,0 ,14/08/2020,42228,0,0,0,0  ,42228,
(3216011003/IF/321002041164017),Raising of Nursery for individuals of REJAULICHUDDIN MOLLA SEKH ,09/08/2021 ,86004.28 ,34908.44 ,23460 ,0 ,14/08/2020,23460,0,0,0,0  ,23460,
(3216011003/IF/321002041164019),Raising of Nursery for individuals of SALMAN MISTRY ,09/08/2021 ,86004.28 ,34908.44 ,36720 ,0 ,14/08/2020,36720,0,0,0,0  ,36720,
(3216011003/IF/321002041169802),Raising of Nursery for individuals of CHANDAN MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,48960 ,0 ,14/08/2020,48960,0,0,0,0  ,48960,
(3216011003/IF/321002041164021),Raising of Nursery for individuals of NURHOSSAIN SARDAR ,05/06/2021 ,86004.28 ,34908.44 ,48960 ,0 ,14/08/2020,48960,0,0,0,0  ,48960,
(3216011003/IF/321002041164010),Raising of Nursery for individuals of REJAUL SEKH ,09/08/2021 ,86004.28 ,34908.44 ,45900 ,0 ,14/08/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041164008),Raising of Nursery for individuals of NASIR HOSSAIN JAMADAR ,05/06/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041255571),EXCAVATION OF NEW FARM POND OF BUDDHSWAR HALDER SANSAD III ,09/08/2021 ,148403.59 ,3000 ,130995 ,0 ,18/02/2021,130995,0,0,0,0  ,130995,
(3216011003/IF/321002041164006),Raising of Nursery for individuals of SAHAJAMAL GAYEN ,09/08/2021 ,86004.28 ,34908.44 ,45900 ,0 ,14/08/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041164012),Raising of Nursery for individuals of ABDUL LATIF MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041164000),Raising of Nursery for individuals of SAIDUL JAMADAR ,05/06/2021 ,86004.28 ,34908.44 ,36720 ,0 ,14/08/2020,36720,0,0,0,0  ,36720,
(3216011003/IF/321002041164003),Raising of Nursery for individuals of NAJIM HOSSAIN JAMADARRaising of Nursery for individuals of KAH ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041164011),Raising of Nursery for individuals of ECHHAHAQUE LASKAR ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041163998),Raising of Nursery for individuals of MANOUDDIN SEKH ,09/08/2021 ,86004.28 ,34908.44 ,41820 ,0 ,14/08/2020,41820,0,0,0,0  ,41820,
(3216011003/IF/321002041169804),Raising of Nursery for individuals of CHANDANA HALDER ,27/10/2021 ,86004.28 ,34908.44 ,34272 ,0 ,14/08/2020,34272,0,0,0,0  ,34272,
(3216011003/IF/321002041163981),Raising of Nursery for individuals of TARIKUL ISLAM MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041163985),Raising of Nursery for individuals of IMRANA HOSSAIN MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,41820 ,0 ,14/08/2020,41820,0,0,0,0  ,41820,
(3216011003/IF/321002041169813),Raising of Nursery for individuals of SATADAL MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,45900 ,0 ,14/08/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041163978),Raising of Nursery for individuals of SAHASUDUL HASAN MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,39780 ,0 ,10/08/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041163980),Raising of Nursery for individuals of ABDUR RAHAMAN MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,10/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041163965),Raising of Nursery for individuals of SANKAR SARDAR ,09/08/2021 ,86004.28 ,34908.44 ,18360 ,0 ,14/08/2020,18360,0,0,0,0  ,18360,
(3216011003/IF/321002041163994),Raising of Nursery for individuals of AMIR HOSSAIN LASKAR ,05/06/2021 ,86004.28 ,34908.44 ,39780 ,0 ,14/08/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041163984),Raising of Nursery for individuals of SAMSUL HAQUE MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,43860 ,0 ,14/08/2020,43860,0,0,0,0  ,43860,
(3216011003/IF/321002041163363),Raising of Nursery for individuals of MADAN NAIYA ,09/08/2021 ,86004.28 ,34908.44 ,21420 ,0 ,14/08/2020,21420,0,0,0,0  ,21420,
(3216011003/IF/321002041163352),Raising of Nursery for individuals of  BHABEN SARDAR ,09/08/2021 ,86004.28 ,34908.44 ,33660 ,0 ,14/08/2020,33660,0,0,0,0  ,33660,
(3216011003/IF/321002041163350),Raising of Nursery for individuals of  GOUTAM NASKAR ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,13/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041163331),Raising of Nursery for individuals of  GOPAL NASKAR KAHAR MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,17340 ,0 ,14/08/2020,17340,0,0,0,0  ,17340,
(3216011003/IF/321002041163335),Raising of Nursery for individuals of  SUSANTA SARDAR ,09/08/2021 ,86004.28 ,34908.44 ,38760 ,0 ,13/08/2020,38760,0,0,0,0  ,38760,
(3216011003/IF/321002041159781),Raising of Nursery for individuals of selim Gazi ,09/08/2021 ,86004.28 ,34908.44 ,21420 ,0 ,01/08/2020,21420,0,0,0,0  ,21420,
(3216011003/IF/321002041163326),Raising of Nursery for individuals of  AKRAM SEKH ,09/08/2021 ,86004.28 ,34908.44 ,21420 ,0 ,10/08/2020,21420,0,0,0,0  ,21420,
(3216011003/IF/321002041163976),Raising of Nursery for individuals of ABDUL HAI MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,41820 ,0 ,10/08/2020,41820,0,0,0,0  ,41820,
(3216011003/IF/321002041159829),Raising of Nursery for individuals of Alamgir molla	 ,09/08/2021 ,86004.28 ,34908.44 ,30870 ,0 ,01/08/2020,30870,0,0,0,0  ,30870,
(3216011003/IF/321002041163357),Raising of Nursery for individuals of  KANIKA MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,39780 ,0 ,14/08/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041136229),Raising of Nursery for individuals of Rabiram naskar ,21/07/2021 ,86004.28 ,34908.44 ,42840 ,0 ,16/06/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041163340),Raising of Nursery for individuals of  ANATH MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,21420 ,0 ,13/08/2020,21420,0,0,0,0  ,21420,
(3216011003/IF/321002041168048),Raising of Nursery for individuals of ASIM MONDAL ,09/08/2021 ,86004.28 ,34908.44 ,44880 ,0 ,14/08/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041136221),Raising of Nursery for individuals of Debprasad ghosh ,21/07/2021 ,86004.28 ,34908.44 ,39780 ,0 ,20/06/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041136227),Raising of Nursery for individuals of Gokul mondal ,21/07/2021 ,86004.28 ,34908.44 ,42840 ,0 ,16/06/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041136220),Raising of Nursery for individuals of Arabindu mondal ,25/06/2021 ,86004.28 ,34908.44 ,42840 ,0 ,18/06/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041118998),Raising of Nursery for individuals of Manabendra mondal ,09/08/2021 ,84578.72 ,34908.44 ,44880 ,0 ,04/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041136225),Raising of Nursery for individuals of Panchu das ,21/07/2021 ,86004.28 ,34908.44 ,44880 ,0 ,18/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041119568),Exvation of farm pond of Sanat Naskar ,09/08/2021 ,148403.59 ,3000 ,134190 ,0 ,15/06/2020,134190,0,0,0,0  ,134190,
(3216011003/IF/321002041121963),Excavation of farm pond of Mrinal kanti Mondal ,28/06/2021 ,148403.59 ,3000 ,128520 ,0 ,05/06/2020,128520,0,0,0,0  ,128520,
(3216011003/IF/321002041163987),Raising of Nursery for individuals of MAHABUB RAHAMAN MOLLA ,09/08/2021 ,86004.28 ,34908.44 ,41820 ,0 ,14/08/2020,41820,0,0,0,0  ,41820,
(3216011003/IF/321002041136217),Raising of Nursery for individuals of Methar Halder ,25/06/2021 ,86004.28 ,34908.44 ,24480 ,0 ,16/06/2020,24480,0,0,0,0  ,24480,
(3216011003/IF/321002041118989),Raising of Nursery for individuals of Jashoda guho thakurata ,05/06/2021 ,84578.72 ,34908.44 ,40596 ,0 ,04/06/2020,40596,0,0,0,0  ,40596,
(3216011003/IF/321002041118993),Raising of Nursery for individuals of Jatiram mondal ,05/06/2021 ,84578.72 ,34908.44 ,43248 ,0 ,04/06/2020,43248,0,0,0,0  ,43248,
(3216011003/IF/321002041118988),Raising of Nursery for individuals of Loknath mondal ,09/08/2021 ,84578.72 ,34908.44 ,18360 ,0 ,04/06/2020,18360,0,0,0,0  ,18360,
(3216011003/IF/321002041136224),Raising of Nursery for individuals of Anukul mondal ,21/07/2021 ,86004.28 ,34908.44 ,33660 ,0 ,18/06/2020,33660,0,0,0,0  ,33660,
(3216011003/IF/321002041118995),Raising of Nursery for individuals of Sanatan haldar ,05/06/2021 ,84578.72 ,34908.44 ,41412 ,0 ,04/06/2020,41412,0,0,0,0  ,41412,
(3216011003/IF/321002041118984),Raising of Nursery for individuals of Sabita Haldar ,05/06/2021 ,84578.72 ,34908.44 ,44268 ,0 ,04/06/2020,44268,0,0,0,0  ,44268,
(3216011003/IF/321002041118986),Raising of Nursery for individuals of Sabuj kumar Naiya ,05/06/2021 ,84578.72 ,34908.44 ,37332 ,0 ,04/06/2020,37332,0,0,0,0  ,37332,
(3216011003/IF/321002041118871),Raising of Nursery for individuals of Raich Dhali ,09/08/2021 ,86004.28 ,34908.44 ,23868 ,0 ,16/06/2020,23868,0,0,0,0  ,23868,
(3216011003/IF/321002041118872),Raising of Nursery for individuals of Aiup Dhali  ,09/08/2021 ,86004.28 ,34908.44 ,24480 ,0 ,16/06/2020,24480,0,0,0,0  ,24480,
(3216011003/IF/321002041118868),Raising of Nursery for individuals of Golam hosen molla ,09/08/2021 ,86004.28 ,34908.44 ,18360 ,0 ,16/06/2020,18360,0,0,0,0  ,18360,
(3216011003/IF/321002041118865),Raising of Nursery for individuals of Rahamatulla Sekh ,09/08/2021 ,86004.28 ,34908.44 ,51612 ,0 ,16/06/2020,51612,0,0,0,0  ,51612,
(3216011003/IF/321002041163355),Raising of Nursery for individuals of  KALOMANIK SARDAR ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,14/08/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041118122),Raising of Nursery for individuals of Sahabuddin Mistry ,09/08/2021 ,86004.28 ,34908.44 ,45900 ,0 ,16/06/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041118113),Raising of Nursery for individuals of Jakariya Mistry ,09/08/2021 ,86004.28 ,34908.44 ,39780 ,0 ,16/06/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041118876),Raising of Nursery for individuals of Ohab sardart ,09/08/2021 ,86004.28 ,34908.44 ,46308 ,0 ,16/06/2020,46308,0,0,0,0  ,46308,
(3216011003/IF/321002041118111),Raising of Nursery for individuals of Mamuda Mistry ,09/08/2021 ,86004.28 ,34908.44 ,45900 ,0 ,18/06/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041118106),Raising of Nursery for individuals of Alembari sekh ,09/08/2021 ,86004.28 ,34908.44 ,42840 ,0 ,16/06/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041118866),Raising of Nursery for individuals of Sahajan sardar ,09/08/2021 ,86004.28 ,34908.44 ,44880 ,0 ,16/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041118109),Raising of Nursery for individuals of Hachina beoya sekh ,09/08/2021 ,86004.28 ,34908.44 ,44880 ,0 ,16/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041118098),Raising of Nursery for individuals of Giyas Uddin Mistry ,09/08/2021 ,86004.28 ,34908.44 ,44880 ,0 ,16/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041116918),Raising of Nursery for individuals of Abdur Rajjak Molla ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,22/07/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041116529),Raising of Nursery for individuals of Kamal Mondal ,09/08/2021 ,84578.72 ,34908.44 ,48960 ,0 ,16/06/2020,48960,0,0,0,0  ,48960,
(3216011003/IF/321002041116528),Raising of Nursery for individuals of Choudhuri Mondal ,09/08/2021 ,84578.72 ,34908.44 ,44880 ,0 ,16/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041116526),Raising of Nursery for individuals of Murari sardar ,09/08/2021 ,84578.72 ,34908.44 ,83355 ,0 ,04/06/2020,83355,0,0,0,0  ,83355,
(3216011003/IF/321002041116877),Exvation of farm pond of Mithu Sardar ,09/08/2021 ,148403.59 ,3000 ,113220 ,0 ,12/05/2020,113220,0,0,0,0  ,113220,
(3216011003/IF/321002041116525),Raising of Nursery for individuals of Jaydeb sardar ,09/08/2021 ,84578.72 ,34908.44 ,71115 ,0 ,04/06/2020,71115,0,0,0,0  ,71115,
(3216011003/IF/321002041116524),Raising of Nursery for individuals of Dhananjay sardar ,20/06/2021 ,84578.72 ,34908.44 ,85599 ,0 ,04/06/2020,85599,0,0,0,0  ,85599,
(3216011003/IF/321002041116521),Raising of Nursery for individuals of Ardhendu Midhya ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,04/06/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041116030),Raising of Nursery for individuals of Harun Sardar ,09/08/2021 ,84578.72 ,34908.44 ,18360 ,0 ,04/06/2020,18360,0,0,0,0  ,18360,
(3216011003/IF/321002041116522),Raising of Nursery for individuals of Prodip Naskar ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,04/06/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041118991),Raising of Nursery for individuals of Dulal Gayen ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,04/06/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041116028),Raising of Nursery for individuals of Baniamin sardar ,09/08/2021 ,84578.72 ,34908.44 ,24480 ,0 ,04/06/2020,24480,0,0,0,0  ,24480,
(3216011003/IF/321002041116022),Raising of Nursery for individuals of Ambiya laskar ,09/08/2021 ,84578.72 ,34908.44 ,21420 ,0 ,16/06/2020,21420,0,0,0,0  ,21420,
(3216011003/IF/321002041118870),Raising of Nursery for individuals of Abdulla sekh ,09/08/2021 ,86004.28 ,34908.44 ,24480 ,0 ,16/06/2020,24480,0,0,0,0  ,24480,
(3216011003/IF/321002041116015),Raising of Nursery for individuals of Saida Dhali ,09/08/2021 ,84578.72 ,34908.44 ,44880 ,0 ,04/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041116021),Raising of Nursery for individuals of Firoj Laskar ,05/06/2021 ,84578.72 ,34908.44 ,15300 ,0 ,16/06/2020,15300,0,0,0,0  ,15300,
(3216011003/IF/321002041116012),Raising of Nursery for individuals of Abdul Odud molla ,09/08/2021 ,84578.72 ,34908.44 ,44880 ,0 ,04/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041116010),Raising of Nursery for individuals of Abdul makit khan ,09/08/2021 ,84578.72 ,34908.44 ,45900 ,0 ,04/06/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041116014),Raising of Nursery for individuals of Tarikul Mistry ,09/08/2021 ,84578.72 ,34908.44 ,44880 ,0 ,04/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041116023),Raising of Nursery for individuals of  Golehar Bibi laskar ,09/08/2021 ,84578.72 ,34908.44 ,24480 ,0 ,16/06/2020,24480,0,0,0,0  ,24480,
